#x	y	z	vx	vy	vz	mass
-4.394793	-0.31984866	-0.33661096	-0.44360549	-0.24159322	-0.071553044	5.1701329e-05
2.2944158	-3.6325488	-0.19818726	0.097674238	0.68016117	0.14029167	5.1701329e-05
0.26127985	4.2424266	0.20336623	0.077043105	0.56444337	0.056129862	5.1701329e-05
-1.8939617	10.761377	9.6111011	-0.33819608	-0.094804184	0.21446461	5.1701329e-05
-2.123848	1.9322447	-0.23100752	-0.088765421	-0.29703673	0.063953324	5.1701329e-05
5.0330741	-2.5774359	0.47034666	-0.31706252	-0.29572438	0.088412694	5.1701329e-05
3.9278611	-3.3369927	-0.52016721	0.58184803	-0.33174234	-0.11489409	5.1701329e-05
-0.90989184	0.43362305	0.3008873	0.53676729	0.22286152	0.09450151	5.1701329e-05
-4.3246432	0.59493672	-0.5351357	-0.50007436	0.011724778	-0.22927088	5.1701329e-05
1.3619995	-1.2480648	0.32048267	0.40405453	0.018645844	-0.069097671	5.1701329e-05
0.72408437	0.14082312	0.26065336	0.95486479	0.43858776	0.22799911	5.1701329e-05
8.5651733	-3.3420915	1.061267	0.15071313	0.35429675	0.11249627	5.1701329e-05
10.155456	-10.898381	-1.4134104	0.17597138	0.18410709	-0.0051010952	5.1701329e-05
4.0234168	3.769262	0.28315326	0.18497788	0.048133637	0.2386912	5.1701329e-05
-5.7430039	2.6745846	-0.36329839	-0.065794394	0.1055706	-0.055596137	5.1701329e-05
6.4263145	-1.6898103	-0.14499682	0.44267194	0.15531142	0.097261701	5.1701329e-05
1.9530551	1.5434933	-0.37667923	0.53302411	-0.14496809	0.050800656	5.1701329e-05
1.2431176	-5.8532151	-0.81356337	0.12568364	0.52203422	-0.037987598	5.1701329e-05
3.4740706	10.099074	1.4839847	0.018691005	-0.2381522	-0.063495124	5.1701329e-05
-10.928869	-2.063476	0.015566043	-0.10634949	-0.26259995	0.033732045	5.1701329e-05
7.0024064	5.2822795	-0.7157658	-0.25127544	0.13573232	0.0095221581	5.1701329e-05
2.1104411	-1.2002782	0.31384008	-0.67513743	0.28247458	0.031562876	5.1701329e-05
20.102867	4.1727786	-0.29188554	0.04287624	0.0015592768	-0.045237073	5.1701329e-05
-6.4596769	4.2198256	-1.8359355	-0.24064163	-0.40575251	-0.11932952	5.1701329e-05
-8.4454446	3.6197043	3.8715775	0.20232904	0.058647316	-0.042096155	5.1701329e-05
10.977796	0.62969308	-2.353864	0.038941744	0.40227354	-0.049596378	5.1701329e-05
-1.1803011	1.3492587	-1.0037792	-0.34534317	-0.16608551	-0.049612783	5.1701329e-05
0.48425104	7.6580297	-2.9670298	-0.1599561	0.23184213	-0.10156567	5.1701329e-05
1.8559337	-0.42325637	-0.15466264	0.61988189	0.50683316	-0.051002127	5.1701329e-05
-1.3935	2.0377165	0.24991518	-0.50869816	0.25533149	-0.10621484	5.1701329e-05
-4.1189094	-0.10579532	0.79663	0.51724216	-0.33287547	-0.079879778	5.1701329e-05
3.5408834	-2.4316455	-0.32718711	-0.052302265	0.16285674	-0.15473942	5.1701329e-05
-3.5739025	5.1551602	0.15934084	-0.2641915	-0.25422808	0.092764707	5.1701329e-05
5.7574994	-0.91951107	0.45458194	0.45268364	-0.13163252	-0.059160591	5.1701329e-05
3.3716334	1.1569976	0.2445308	0.20777936	-0.034832246	-0.22539918	5.1701329e-05
3.8862777	-2.9850955	-0.008401087	0.11859458	0.12198304	0.15741674	5.1701329e-05
-6.8224136	-4.18199	1.2336937	0.29944543	0.14678267	-0.12175895	5.1701329e-05
4.2969474	-2.7102357	-0.85280303	0.37020705	-0.14380249	-0.014246101	5.1701329e-05
-4.5152756	-0.20209147	0.3738625	0.23263161	-0.45454932	-0.051828532	5.1701329e-05
3.9797885	-1.8007065	1.1644973	0.11116149	0.54025842	-0.064127722	5.1701329e-05
5.2226133	-2.3555333	0.98595137	-0.53962772	0.3021705	-0.032258369	5.1701329e-05
-0.51303546	-4.911501	0.36445594	0.23044573	-0.57756074	-0.086587209	5.1701329e-05
3.8069566	-0.334451	0.25893685	-0.14423283	0.51016548	-0.05446223	5.1701329e-05
-0.3455378	-0.60119565	0.009706007	0.52983029	0.14438839	-0.20196526	5.1701329e-05
2.675966	2.9139372	0.34536387	-0.33501431	0.4077224	-0.27606506	5.1701329e-05
-0.79217204	9.706255	-1.3514141	-0.11787742	-0.15986053	0.096775964	5.1701329e-05
5.0581913	-5.6747899	-1.1656384	0.25125998	-0.27352672	-0.084272955	5.1701329e-05
-4.2961355	-4.2668769	0.16139091	0.30508997	0.23265439	-0.063586553	5.1701329e-05
0.61493636	0.84987371	-0.064562574	-0.15313633	-0.57287862	0.23088674	5.1701329e-05
-1.6829459	-0.13585292	0.016059974	0.2202177	-0.74122111	-0.22712435	5.1701329e-05
-4.2615937	0.92005846	0.50721514	-0.15798068	-0.22834074	0.069849653	5.1701329e-05
13.926741	-0.61930531	-2.4429283	0.12585007	0.090173489	-0.066824005	5.1701329e-05
4.3867503	-5.7593245	-0.91622885	0.28957641	0.31306751	0.052467883	5.1701329e-05
2.7306365	0.88218775	0.64415847	0.15483853	0.25195809	0.27342286	5.1701329e-05
4.179531	1.9934456	-0.074553052	-0.70731223	0.049942157	-0.064265827	5.1701329e-05
0.9934581	0.95401068	-0.045718637	-0.28310866	0.50761727	0.39884303	5.1701329e-05
-1.1426271	-0.11305829	-0.22402389	-0.49325101	-0.82436692	0.030050614	5.1701329e-05
-5.3386434	-3.6093799	-1.0562409	-0.31073364	-0.044397452	0.10839475	5.1701329e-05
2.0338524	6.9302244	0.00064441222	-0.35644987	0.020531268	0.074997501	5.1701329e-05
-10.819371	-5.2842638	0.66164259	-0.13345533	-0.048346724	0.036109994	5.1701329e-05
-1.4821138	1.7089644	0.072109577	-0.5225967	-0.67306728	0.33291551	5.1701329e-05
1.6521001	2.0932994	1.0927473	-0.50007316	0.70473643	0.31934742	5.1701329e-05
2.5765405	4.1178968	-0.067721782	-0.12425845	-0.21257138	0.17869429	5.1701329e-05
2.9247781	-0.12002245	0.024269602	0.87117156	-0.22319457	-0.098644466	5.1701329e-05
-8.0390471	7.7181741	1.3017467	0.065597782	-0.070949771	0.04724653	5.1701329e-05
-2.2488265	7.8924728	-0.89755706	-0.33285551	0.12268824	-0.11544322	5.1701329e-05
1.4835786	-2.5916939	-0.67540324	0.69867619	0.14903511	-0.099877493	5.1701329e-05
3.3290439	2.2295975	-0.94032779	0.06549685	0.44528456	-0.15298684	5.1701329e-05
0.58737833	2.3048793	-0.43872196	-0.35303434	-0.39694588	-0.087610871	5.1701329e-05
-3.7956477	9.11673	-1.3477658	-0.31813385	-0.1429009	-0.053635793	5.1701329e-05
0.49959853	0.13850268	0.61744925	-0.046964956	-0.26058488	0.18909125	5.1701329e-05
-3.1081552	6.9164738	-1.8038953	-0.27795338	-0.2106186	-0.093400182	5.1701329e-05
-1.6723285	2.0997156	0.368745	0.020291332	-0.74645856	0.19033721	5.1701329e-05
-4.5990136	-4.7793898	-0.34928786	-0.17728613	-0.44022077	-0.055006159	5.1701329e-05
-2.8677799	2.2153069	-0.24106668	0.46146961	-0.2723684	0.13883708	5.1701329e-05
1.1030144	-0.62499862	0.12570934	-0.012323881	-0.94511069	-0.34693397	5.1701329e-05
-1.251355	-3.0393454	-0.78604522	0.22022997	-0.13604563	0.23450699	5.1701329e-05
1.2630961	-4.2956343	0.42515575	0.6532883	-0.03743977	0.097480363	5.1701329e-05
1.5542638	-0.96267372	-0.034619413	-0.028237238	-0.22048064	0.33806732	5.1701329e-05
-2.8896936	3.4789795	0.23551447	-0.32838264	-0.52253054	-0.13359542	5.1701329e-05
2.660509	1.8889059	0.023075436	-0.033154058	0.5492406	0.560658	5.1701329e-05
-0.7470741	1.3996169	0.64588185	-0.060544025	0.39645962	0.36082667	5.1701329e-05
3.6195536	-1.2699005	-0.13160037	-0.25001727	0.047582824	-0.20068621	5.1701329e-05
-3.682645	-0.16589357	-0.32811039	-0.21360971	-0.08175921	0.24981101	5.1701329e-05
-6.8113311	-6.0769938	0.85562477	-0.053693215	-0.0012497704	0.083192617	5.1701329e-05
6.7229016	-9.6052376	0.034775104	0.23414598	-0.035526241	-0.068103396	5.1701329e-05
5.1809623	-0.26622433	0.17268182	0.44508419	-0.18062436	0.013503504	5.1701329e-05
-9.1122689	1.6305681	-0.089241566	0.14595092	-0.34558594	0.14532569	5.1701329e-05
4.1864537	6.0262818	0.89638765	-0.43844054	-0.015581577	-0.0059621309	5.1701329e-05
-0.97590827	-2.6877191	-0.647196	-0.15756147	-0.078171715	-0.097138192	5.1701329e-05
-0.65154653	0.6931169	0.25788001	-0.5350916	-0.72297395	0.30291067	5.1701329e-05
1.4208631	-1.593046	0.33044496	0.46076604	0.3881885	0.23492624	5.1701329e-05
-0.90900285	-1.6695566	0.27142027	0.21671749	-0.53890904	0.33704789	5.1701329e-05
-6.7911147	-10.206406	0.3258246	0.24024775	-0.099794393	-0.036719259	5.1701329e-05
-0.2312336	-1.3795359	-0.52877551	-0.12567242	-0.066150587	0.25122652	5.1701329e-05
-2.2765537	-0.65471725	0.14827243	-0.42705401	-0.46318538	0.26112573	5.1701329e-05
-7.0452118	-7.4788376	2.6312077	0.067698799	-0.25598498	0.071283339	5.1701329e-05
2.9565165	1.8581514	0.073312538	-0.028398118	0.10259666	-0.11759001	5.1701329e-05
7.2946577	-0.25962941	-1.3461732	0.051580166	0.37476646	0.20041675	5.1701329e-05
-3.2515166	-2.468045	0.52092703	-0.10210025	-0.39161627	0.14166437	5.1701329e-05
2.2366186	0.98364628	0.51412645	0.24317397	0.60870397	-0.25522777	5.1701329e-05
6.7740707	0.49153139	0.41794714	0.021786426	0.51366573	-0.1287062	5.1701329e-05
-1.6995778	-6.5078106	-0.61341669	0.16183743	-0.085322877	-0.021182094	5.1701329e-05
-3.7551005	1.8938395	-0.37215709	-0.74859483	-0.081558659	0.08396234	5.1701329e-05
-2.4459509	5.6194136	-0.13419102	-0.26038053	0.020544742	-0.11568734	5.1701329e-05
-3.2241448	3.3900589	0.030349917	0.36606566	-0.11576889	0.16118804	5.1701329e-05
-13.903975	0.4622875	0.72579643	0.00014923715	-0.32337816	-0.058248714	5.1701329e-05
-3.5439265	2.1164042	0.50394715	-0.44194049	-0.24310137	-0.10871708	5.1701329e-05
-5.5391317	-0.15379364	-0.64101363	-0.27541516	-0.31694248	-0.0090619016	5.1701329e-05
-4.1598469	-1.9263249	-0.3683301	-0.13989253	0.35915683	-0.18586494	5.1701329e-05
-2.2483279	-0.83982307	-0.61943459	0.50236001	-0.35976345	-0.070435873	5.1701329e-05
-7.8580135	-3.9212325	-1.311499	0.3646494	-0.021080487	-0.043399152	5.1701329e-05
3.7483469	-1.4650199	-0.54166377	-0.065695398	0.22920178	-0.19524706	5.1701329e-05
3.3997889	2.2228773	0.61662345	-0.23263498	0.43247692	-0.24400424	5.1701329e-05
-4.9457475	1.8243696	-0.69372141	-0.53706022	-0.38758729	-0.21298459	5.1701329e-05
6.6262991	-0.5248244	-1.6221665	-0.20247674	0.46006363	0.11960756	5.1701329e-05
1.4230106	-0.63426008	-0.10638133	0.40883674	0.33467533	0.15292234	5.1701329e-05
-6.3279199	4.1963371	0.11398416	-0.48307458	-0.36051015	0.016542137	5.1701329e-05
11.751287	3.0521391	1.0411559	-0.2026785	0.064632182	-0.086757691	5.1701329e-05
1.5563351	6.1605491	-0.82543582	0.11412257	-0.13599355	0.10678624	5.1701329e-05
-1.5245204	-1.8582343	-1.3074264	-0.12808748	0.20987923	-0.099546934	5.1701329e-05
0.79550402	1.5799805	-0.89204334	0.34039705	-0.69961133	0.1088464	5.1701329e-05
-12.025712	-7.4296358	1.6523251	0.11351402	-0.16079271	0.050004496	5.1701329e-05
0.53418785	14.277078	3.8511601	-0.20513087	-0.0080166357	-0.057252117	5.1701329e-05
4.049296	1.2792079	0.4170163	0.38108968	0.28029221	0.0061613675	5.1701329e-05
-0.088110616	7.0229383	-0.99691898	-0.080528429	0.045701952	-0.059342341	5.1701329e-05
0.3927604	3.424635	0.6625006	0.12902273	0.5855487	0.2420149	5.1701329e-05
-2.406264	4.5617479	0.6418519	-0.10762292	0.44559765	0.088069931	5.1701329e-05
6.4060452	-6.6045951	0.9123621	0.43344131	-0.013679749	0.10490229	5.1701329e-05
10.258373	0.64589082	0.69495234	0.0072903451	0.23669327	-0.11944618	5.1701329e-05
-3.1269331	-3.0893942	-0.44049559	0.43718716	-0.49827408	0.029490676	5.1701329e-05
-2.5571919	-11.307994	-2.9472503	0.092100664	0.15326322	0.0028822125	5.1701329e-05
-1.739664	-7.1030629	-0.109279	0.42988106	-0.078415542	-0.0012886188	5.1701329e-05
2.1878723	-8.3908299	1.0602378	-0.12306578	-0.10875449	0.065013043	5.1701329e-05
3.8185141	-8.9148685	0.91736473	0.26052605	0.2222743	0.091549655	5.1701329e-05
0.25292538	1.6821525	-0.71283534	-0.12113301	-0.36782397	0.14524875	5.1701329e-05
-12.709349	11.539554	5.7155332	0.15118438	-0.098849737	0.00040271148	5.1701329e-05
2.7280869	3.7704842	-0.50967135	0.25681672	-0.22192345	0.102953	5.1701329e-05
-0.85832323	-4.1567261	0.12399261	0.19843594	-0.27044949	-0.17084396	5.1701329e-05
3.9102423	-8.3740344	0.32538607	0.24374039	0.40044692	-0.087575634	5.1701329e-05
0.26788935	-4.7003507	0.3968911	0.80118853	0.1199796	0.028770138	5.1701329e-05
2.4248397	6.1581213	-1.2511294	-0.47298179	-0.047557207	0.1281165	5.1701329e-05
3.7848032	6.8539329	0.11971508	-0.1292211	0.39347741	0.020063661	5.1701329e-05
2.1408319	-1.6849556	0.46010157	0.091264279	0.046713946	-0.28488548	5.1701329e-05
1.4388838	3.7243011	-0.0966068	-0.13139456	-0.14545611	0.060610211	5.1701329e-05
-0.59948896	-3.4047206	0.13124342	0.40353329	0.66834396	0.030821652	5.1701329e-05
-0.93040132	3.6926501	0.33648456	-0.5260879	-0.044907565	0.17639042	5.1701329e-05
0.86158792	-10.086954	-1.2443497	0.059618485	-0.29426529	0.053510201	5.1701329e-05
2.7997571	-2.7350206	-0.46129901	-0.36007646	0.029976523	-0.047786341	5.1701329e-05
1.912934	-1.6900428	0.93980492	-0.23204767	-0.041652397	0.051584546	5.1701329e-05
-3.5252869	-3.9256746	0.54925149	0.48603901	-0.37569503	0.20331605	5.1701329e-05
-1.2609239	6.5457909	-1.0696619	-0.4761432	-0.22561431	0.11908642	5.1701329e-05
2.7948582	-0.96866105	0.20550581	0.82227637	-0.25422615	-0.06334777	5.1701329e-05
-3.097385	0.50712183	0.25767018	-0.051935221	-0.52756643	0.18189942	5.1701329e-05
1.8093457	-1.5326615	0.33784721	0.51808291	-0.56401478	0.063031064	5.1701329e-05
1.8525285	-0.98202204	0.17996672	0.042236296	0.6030408	-0.094633477	5.1701329e-05
-0.56516569	6.46514	0.5578136	-0.56482816	-0.19585043	0.042885483	5.1701329e-05
4.2589234	-2.3768861	0.035422232	-0.32317559	0.48180349	-0.061941206	5.1701329e-05
-3.699481	-4.366797	-0.31907156	-0.32088618	-0.22236741	-0.049806855	5.1701329e-05
5.365527	0.47019268	0.19708881	0.4847882	0.17739269	-0.066243968	5.1701329e-05
-8.9607544	-2.197571	-1.2016847	0.38356338	-0.10757219	0.090279059	5.1701329e-05
1.762189	-0.32762195	-1.1568244	-0.23790851	-0.45769366	-0.042090013	5.1701329e-05
-3.2086209	-2.357974	-0.21351861	0.46593537	-0.0014281007	-0.16341503	5.1701329e-05
-1.1480252	1.4936544	-0.26066264	0.53600818	-0.62759697	0.16283004	5.1701329e-05
0.081146427	-5.2260656	0.24589463	-0.15651188	0.16754667	0.3398949	5.1701329e-05
-4.8210369	-1.43287	0.57458867	-0.32424233	-0.12062663	-0.054806921	5.1701329e-05
5.1671542	2.314575	0.015582132	-0.47789244	-0.3885727	0.034517393	5.1701329e-05
-1.849599	2.6528994	-1.9385986	-0.2174227	-0.078156012	0.18899442	5.1701329e-05
-8.153289	-1.1944758	-2.1785105	0.16754894	-0.19234342	-0.011349767	5.1701329e-05
1.472542	2.9823937	-0.064751483	-0.73698294	0.15799101	-0.29578233	5.1701329e-05
-6.0354362	4.0427562	0.35110045	-0.40553868	0.076018044	-0.13568092	5.1701329e-05
-3.0021593	-1.10657	-0.6394146	0.34857134	-0.0897821	-0.028517908	5.1701329e-05
-4.5540863	-2.7687298	0.25685149	-0.080734806	-0.18542184	-0.14113218	5.1701329e-05
-2.213473	-2.6732646	-0.98454634	0.44050977	0.041027831	-0.18870736	5.1701329e-05
3.2716999	-2.0879329	-0.50028739	0.085604256	0.11273085	-0.078435732	5.1701329e-05
-2.457505	-3.9997539	-0.35753264	-0.17329979	0.13450812	-0.057388864	5.1701329e-05
-4.2495439	-3.1322082	0.61280593	-0.042678184	-0.014920359	0.011485019	5.1701329e-05
-1.9094209	-2.800493	-0.33337256	0.34738213	-0.39763781	0.0068559397	5.1701329e-05
8.369343	7.5041811	1.8696743	-0.30620287	0.24723027	-0.1131779	5.1701329e-05
-4.7445758	-2.0649578	0.82602491	0.20006147	0.34373787	-0.13964498	5.1701329e-05
2.0174321	-4.4372022	0.16163994	0.67874756	-0.10653094	0.075460611	5.1701329e-05
3.7506526	3.8096423	-0.40968308	0.26437019	0.45488663	-0.18632972	5.1701329e-05
0.83484716	-0.61966764	0.28301385	-0.21662549	-0.11106338	-0.28640942	5.1701329e-05
-0.90889496	-4.2927447	0.10116572	0.43107945	-0.18617665	0.18059027	5.1701329e-05
-3.4892723	-1.8895251	-0.68532007	0.48759942	0.23802245	0.28992981	5.1701329e-05
-3.2823304	-7.3518307	-2.2332716	-0.056752959	0.14733406	0.066294894	5.1701329e-05
-2.0331944	-0.3138473	0.54492073	0.21816337	-0.41041608	-0.22661353	5.1701329e-05
-1.3967346	2.0989118	-0.35233061	-0.26744625	0.13810574	-0.21811331	5.1701329e-05
-6.6902425	4.070772	-0.78983782	-0.2833083	-0.21692442	0.054413023	5.1701329e-05
-1.5183427	-1.8490177	0.49823686	-0.43598743	-0.26738898	0.16180016	5.1701329e-05
-9.827466	-2.3609144	1.0969147	0.10204599	-0.3225794	-0.0089526611	5.1701329e-05
-2.2827101	3.8017546	-1.0777323	0.13704691	0.033347067	-0.13773051	5.1701329e-05
-2.1010791	2.579884	-0.22872301	-0.12168548	0.3396936	-0.14276005	5.1701329e-05
-6.0825425	-0.82863596	-2.007374	0.075565185	-0.54513094	-0.14900169	5.1701329e-05
-3.3733766	3.1345147	-0.87901738	-0.41854468	-0.41568702	-0.072227905	5.1701329e-05
1.3421269	-5.7758464	-0.8460173	0.46558848	0.12424332	-0.14986948	5.1701329e-05
1.08384	1.0061441	-0.27793533	-0.55675307	0.5302795	0.33619988	5.1701329e-05
-1.7797611	-0.54890551	-0.14696578	0.43825805	-0.4859091	-0.18824102	5.1701329e-05
-8.4341351	-7.7170503	1.9798481	0.16149282	0.20927336	-0.039826065	5.1701329e-05
-0.015682316	5.3584238	-0.14915977	-0.28378854	-0.3278943	-0.20523914	5.1701329e-05
-0.95264222	-0.61108633	-0.055439681	0.35867039	0.53572146	-0.4862082	5.1701329e-05
16.690796	4.0235107	6.0486078	-0.015034991	0.047890719	0.012659704	5.1701329e-05
0.76003259	1.4609935	0.63052471	-0.19310896	0.33295771	-0.001354022	5.1701329e-05
-9.329709	-1.3494764	3.8907806	0.068891383	-0.40695977	-0.090939128	5.1701329e-05
-1.4427341	-3.1786065	-0.30681117	0.2345555	0.12957077	-0.005936583	5.1701329e-05
0.38010678	1.4180114	0.19558782	-0.53823069	-0.047837411	0.29052033	5.1701329e-05
-2.3375416	-13.277018	-0.058894965	0.054582545	-0.19784084	0.048097926	5.1701329e-05
4.7277536	-1.0224115	0.45730916	-0.13943701	0.34151482	-0.055224591	5.1701329e-05
-1.239431	3.7909716	0.26901324	0.086417701	-0.07934922	0.12919827	5.1701329e-05
4.6849705	-3.1249181	-0.42695326	0.43790975	0.16036293	0.081403877	5.1701329e-05
6.2547676	0.80280788	-0.56502016	-0.083880925	0.18471581	0.08866944	5.1701329e-05
4.7460022	-6.6244222	0.22021109	0.49110087	0.014783707	-0.0096718637	5.1701329e-05
-8.9833096	-3.1712156	-2.8066473	-0.019144369	-0.0024515853	0.043549889	5.1701329e-05
0.42408938	7.3256839	-0.30927218	-0.52311728	0.15411642	-0.0051317641	5.1701329e-05
-0.096920999	0.57443136	-0.22067139	-0.62285538	-0.28910296	0.26909607	5.1701329e-05
13.06075	11.96517	2.1402498	0.03199139	0.15491348	0.01856032	5.1701329e-05
-3.6855588	-1.1220917	-0.054339086	0.32597982	-0.33124433	-0.21217507	5.1701329e-05
-5.6506673	2.3340089	-0.30234467	-0.13732964	-0.10541696	-0.0013010427	5.1701329e-05
1.2618884	1.691079	0.27123808	0.046684395	-0.020926009	0.25731416	5.1701329e-05
-2.1494614	3.3024723	0.47549349	-0.22698276	0.19622064	0.39126561	5.1701329e-05
-0.22303847	-2.6693703	-0.19932252	0.62872011	0.23517245	-0.17944679	5.1701329e-05
-4.3625172	-2.7206865	-1.7355654	0.47026772	-0.51091041	0.12303909	5.1701329e-05
-1.1273617	1.6926414	-0.35114464	0.17111881	-0.67303496	0.17561244	5.1701329e-05
-2.7344313	-1.4641366	0.63100532	0.24305482	0.12250803	0.13884258	5.1701329e-05
2.4381019	-3.1644824	1.0550401	0.44834843	0.039640494	-0.13877415	5.1701329e-05
-3.1065621	-3.2171986	0.80847397	-0.12898634	-0.5393323	-0.17207421	5.1701329e-05
-2.3658402	-6.003895	0.17032747	-0.16889976	-0.11233817	0.0091671606	5.1701329e-05
-1.0474078	-1.3186615	0.544127	0.098091005	-0.41529565	-0.15946227	5.1701329e-05
6.5186957	1.7875558	-1.6671374	0.30004103	0.22563278	-0.041474564	5.1701329e-05
4.478585	-3.8463883	0.21020611	0.046766051	0.036441261	-0.0056075241	5.1701329e-05
-1.3193137	-2.7468396	0.37278069	-0.39482428	-0.51476914	0.28171977	5.1701329e-05
7.5225879	-0.074030486	-0.86426109	0.030977171	0.20544955	0.035721523	5.1701329e-05
-2.6976087	6.4123428	-1.7713543	-0.29715438	-0.40683837	0.071566721	5.1701329e-05
2.0663639	-3.2639309	0.20477734	0.059110185	-0.61361688	0.084796038	5.1701329e-05
3.5279043	0.70534113	-0.25139867	0.14602693	0.38777483	-0.23004715	5.1701329e-05
5.612107	3.1756125	-0.47185517	-0.2734026	0.44667278	-0.061716869	5.1701329e-05
9.9059807	-3.3292096	1.3868368	-0.04253383	0.20444459	0.016961269	5.1701329e-05
11.533389	3.2593934	-3.6998298	0.12990517	0.22663767	-0.012317185	5.1701329e-05
-2.1966632	-0.62554863	-0.39936451	-0.14933469	-0.48495641	0.25807827	5.1701329e-05
4.0331915	-0.8852544	-0.080356466	0.53096646	0.068202645	0.085557933	5.1701329e-05
-2.9065015	5.2355332	-1.2880474	-0.45609544	-0.011598833	-0.20630787	5.1701329e-05
1.5870073	-0.70778459	-0.1766099	0.26375996	-0.043946724	0.074565879	5.1701329e-05
-4.3569843	1.6317722	0.0015714413	0.09643039	0.13642827	-0.18248743	5.1701329e-05
-4.564486	-9.6827183	2.8976006	0.023689335	-0.22264599	0.13783412	5.1701329e-05
-7.841812	7.4756634	0.15838381	-0.05085478	-0.055712671	-0.0046296573	5.1701329e-05
4.4816994	9.2037784	0.67005751	-0.32559016	-0.11319465	-0.015042075	5.1701329e-05
1.8720143	-3.1290724	-0.37924732	0.18952088	-0.10345099	-0.026148648	5.1701329e-05
-1.7609009	2.0686508	0.50156145	-0.47742603	0.30850669	0.075147568	5.1701329e-05
-5.0938846	-0.93193688	-0.80557906	0.16009821	-0.52491898	-0.054462355	5.1701329e-05
0.6571447	-7.0046843	0.77807801	0.31707619	0.14304657	0.0030245486	5.1701329e-05
-3.134153	-2.1079552	0.39585265	0.27131792	-0.24149532	0.14073553	5.1701329e-05
0.1199743	1.0567337	-0.64590707	-0.71701453	0.062777172	0.08072423	5.1701329e-05
0.89296583	-2.2381121	0.18710076	0.62046931	0.43948866	0.053594644	5.1701329e-05
5.4308488	-6.271763	-1.3519739	0.17786109	0.31455026	0.099479458	5.1701329e-05
-0.073458653	-0.31492756	0.3563773	0.12519865	-0.47610764	0.14886464	5.1701329e-05
4.5780242	-3.4015701	-0.32517434	-0.235128	0.085572384	-0.036668141	5.1701329e-05
2.0001536	-2.7945658	-1.0946304	0.45789705	0.36638975	-0.14213399	5.1701329e-05
