#x	y	z	vx	vy	vz	mass
-0.90245721	3.8313336	0.42475521	0.50062026	-0.25186677	0.024458308	0.00014337851
-0.28418011	-2.9548763	-0.11435996	0.22201957	0.059337415	0.085029906	0.00014337851
5.4410599	-3.5619917	-0.45608703	0.1181879	-0.41040622	0.058894104	0.00014337851
-0.013990633	-3.2853295	0.15308345	0.23857178	0.071774835	0.15541627	0.00014337851
-4.909565	2.2663891	-0.33582948	0.19623217	-0.22882738	0.098580015	0.00014337851
0.42324592	-1.4767386	-0.74162417	0.84401394	-0.33451366	-0.085865837	0.00014337851
2.3282377	-4.9932335	0.11479098	0.062276958	-0.21645792	0.061663172	0.00014337851
-8.9358521	-12.463551	2.1387025	0.013558533	0.20651015	-0.072861066	0.00014337851
-5.2270542	-5.7926966	0.52339414	0.36960801	-0.3519597	0.058662832	0.00014337851
3.041852	-5.2252354	-0.035975819	0.43121111	0.36447646	-0.026960465	0.00014337851
0.25435431	18.024659	-4.9517877	-0.16767986	0.027250076	-0.030372885	0.00014337851
2.0604937	2.6886757	-0.17179179	-0.14475917	0.85027421	-0.2938756	0.00014337851
1.3860355	-1.1775418	-1.0377733	0.5204559	-0.037937736	-0.28962058	0.00014337851
2.8021292	3.2514313	1.0716756	0.18705253	-0.25730525	-0.19879507	0.00014337851
1.5414656	3.8160173	-0.069223702	-0.31538875	0.45456821	0.2540868	0.00014337851
8.3532466	-2.937966	0.88277735	-0.19928613	0.072803098	0.018697795	0.00014337851
-13.870556	-0.070881794	-1.6966702	0.26862098	-0.12974254	0.0011685522	0.00014337851
7.4343578	-5.9941911	-0.016747846	0.16571551	-0.14738783	-0.176924	0.00014337851
2.3177744	11.001326	-2.9005735	-0.023466852	-0.16722303	0.092167077	0.00014337851
-5.0825616	-0.16401208	0.68169564	0.11660908	-0.31791617	-0.12978616	0.00014337851
-0.41794433	-3.8258516	0.7273414	0.15480976	-0.4000575	-0.19580346	0.00014337851
-2.3012804	-0.27396162	0.2294069	0.44850583	-0.52926125	-0.20426054	0.00014337851
-4.2197253	-5.9718223	0.11357571	0.42598902	0.090378	0.12253555	0.00014337851
1.0649733	-1.4667153	0.0060079394	0.39331746	-0.56670378	-0.021809683	0.00014337851
4.5704174	2.9717973	0.83255016	-0.37250237	0.58235833	0.13440202	0.00014337851
2.7642685	8.6614435	1.078189	-0.19587949	-0.16379293	0.048731795	0.00014337851
0.87042848	-3.1542871	0.0328133	0.57009907	0.67789085	0.28605074	0.00014337851
2.7536973	0.61604167	0.058520922	-0.51183827	0.18781645	0.21744905	0.00014337851
-0.95238554	2.8261276	0.24882005	-0.2378917	-0.25435229	0.10753571	0.00014337851
0.7935445	1.6860511	0.15498086	-0.19487816	-0.082192391	-0.22208023	0.00014337851
-1.7723758	-2.8802752	-0.36505797	0.47688508	0.5674186	0.27060778	0.00014337851
0.54787642	2.6256102	-0.56556321	-0.3546439	0.049086996	0.27632185	0.00014337851
1.0008167	0.96489037	0.78738968	-0.15178923	0.064766832	0.026705904	0.00014337851
-6.0595098	1.3802349	-1.4475226	0.074758258	-0.051765993	0.00068138219	0.00014337851
4.7108525	-2.9482819	-0.81660912	0.11015423	0.42323234	-0.095487728	0.00014337851
3.8851555	0.80735948	-0.80612806	0.34687386	0.46972642	-0.09441698	0.00014337851
-0.66108648	-4.191771	-0.59770357	0.20565501	-0.15368989	-0.064999755	0.00014337851
-15.505114	-2.8304561	2.2765101	0.11297162	-0.16507722	0.0027629254	0.00014337851
2.4104503	4.097612	-0.73476355	-0.23025885	0.2282184	-0.19242681	0.00014337851
5.431648	1.6897094	0.62909479	0.38242158	0.53613764	-0.23593306	0.00014337851
2.8867119	-2.1264385	-0.23477216	-0.17684754	-0.57328394	0.017416357	0.00014337851
-3.4022413	3.9324568	-0.79110109	-0.029533433	-0.0032189294	0.1653557	0.00014337851
1.5727409	-3.1454408	0.29927779	0.066399697	0.79460851	0.068643058	0.00014337851
1.1526226	-3.6331158	0.3784393	-0.014859684	0.083743034	-0.050210963	0.00014337851
1.2023414	2.5409286	0.20417697	-0.39524014	0.37652994	0.03399596	0.00014337851
-1.2718721	0.39351528	-0.23173176	-0.20250921	0.7717466	-0.41475124	0.00014337851
3.6564471	1.3758967	0.22003998	0.33053254	-0.01880732	0.093149818	0.00014337851
5.2302844	6.350916	0.65343041	-0.39395414	0.071496397	-0.19013659	0.00014337851
2.0594809	4.8411227	-0.034856784	-0.37600217	0.014168131	0.023514111	0.00014337851
8.1826937	-1.462014	-0.12774745	0.3874643	0.15825582	0.035792356	0.00014337851
4.1812128	9.5596815	3.1941292	0.072458487	0.14616037	0.059623424	0.00014337851
-4.1527974	-6.82222	0.66273145	0.45757656	-0.21369983	-0.084895239	0.00014337851
2.2209	-1.234803	-0.82497098	0.086917464	0.5457114	-0.021165935	0.00014337851
-8.0610836	18.219669	9.4353594	-0.13744847	-0.11811181	0.01294193	0.00014337851
6.0443409	-3.1169354	-0.209836	0.021598129	0.41543899	-0.065656975	0.00014337851
3.4699964	2.4775703	-0.18740975	-0.17155194	0.63157686	-0.060948944	0.00014337851
-1.5363183	-2.2191952	-0.28434848	0.23384229	-0.46181755	0.13914966	0.00014337851
7.1613513	1.162553	-1.0278844	0.23496147	0.32838121	-0.078398636	0.00014337851
3.8181302	-7.92893	-0.23301857	0.25468564	-0.010482908	0.075692285	0.00014337851
-0.81583389	-1.1102965	-0.78972916	0.31146709	0.031080128	0.13669733	0.00014337851
-4.7715468	-0.62845771	0.2938763	-0.25485047	-0.080099031	-0.047784043	0.00014337851
1.9191796	0.24136683	0.4139577	-0.067051217	-0.063920935	-0.015112501	0.00014337851
-3.6312134	-0.92714034	0.62179762	0.28607719	-0.45614703	-0.018579398	0.00014337851
-4.359448	9.5092321	-0.90705435	-0.031274649	-0.29349236	0.02517388	0.00014337851
-3.5922419	7.9642793	0.056197449	-0.080193494	-0.51109309	0.049038456	0.00014337851
-6.5375435	4.5948766	0.58481541	0.27419863	-0.19285885	-0.074303147	0.00014337851
2.5578512	-3.5908251	-0.87971948	0.57455058	0.49530485	0.18451275	0.00014337851
-5.6543315	1.3816586	-1.9449091	0.092348795	-0.19829962	0.18551662	0.00014337851
3.9773699	5.873252	-0.50640562	-0.073318546	0.16190713	-0.14653745	0.00014337851
2.5412931	0.27258132	-0.006660931	0.036874347	-0.64076736	0.37012592	0.00014337851
11.626196	-3.7269393	-1.7338581	-0.3293639	0.06357132	0.081999268	0.00014337851
8.4997213	6.6509234	-1.0811071	-0.26035054	-0.25560666	0.069744368	0.00014337851
5.9643911	-1.8975695	0.69724275	-0.44018108	0.22954117	-0.14868759	0.00014337851
-1.154216	0.60214737	0.30603088	-0.28354514	-0.80748032	0.15533327	0.00014337851
-3.8888051	0.34231608	0.52219656	-0.64687679	-0.35798323	-0.032602218	0.00014337851
-7.4838635	6.8902883	-1.7769026	0.10477383	-0.20266645	0.093348397	0.00014337851
0.48933636	6.8833131	-1.1118545	-0.295077	0.17686727	-0.027848752	0.00014337851
10.762243	-6.5348537	0.54924234	0.17843743	0.053519473	0.024960071	0.00014337851
4.2645131	-0.75090946	-0.2731169	0.21642812	0.61244163	0.017086901	0.00014337851
1.3228896	1.7860267	0.80980139	-0.53107523	0.14501743	-0.22031663	0.00014337851
-0.08430895	1.8966346	0.31062716	-0.2784696	-0.24469844	0.015544237	0.00014337851
5.9254472	2.2284878	1.065049	-0.16376342	0.20015592	-0.17887732	0.00014337851
-5.9244833	4.7814465	-0.46096238	-0.27808235	-0.3452737	-0.026966062	0.00014337851
-6.1516421	-4.4380602	-1.2047408	0.43102445	0.32077642	0.015460367	0.00014337851
0.51729526	0.84905966	0.49871059	0.36607084	-0.25847918	-0.0073448189	0.00014337851
-5.4659753	-4.4115456	-0.1975492	0.16915015	0.44289634	0.045142614	0.00014337851
1.2449527	-0.25693379	-0.10875493	-0.2028263	0.12423622	0.20000784	0.00014337851
-3.4677474	-2.6756726	0.32573585	0.68289961	-0.25599285	-0.22968874	0.00014337851
-4.5428516	2.9487297	0.093917131	0.0034428713	-0.50497069	-0.14440964	0.00014337851
-3.9842928	7.8517228	0.016969545	-0.13617198	0.016372039	0.19206324	0.00014337851
-9.8050137	-5.0583692	-2.9000861	0.14548115	-0.12814635	-0.072491435	0.00014337851
7.4859763	5.9546196	-0.68712643	0.0095210465	0.32211932	-0.0046043529	0.00014337851
-4.336447	-0.7283501	-0.58900676	-0.27418173	-0.0011582525	-0.01261393	0.00014337851
4.8546426	3.0719794	0.54313551	-0.26511129	0.2291683	0.051021286	0.00014337851
1.3655797	4.7346969	-1.0709414	-0.59544679	-0.42679926	0.10890044	0.00014337851
0.43779371	-6.4393748	-0.6950678	-0.10699439	-0.14055824	-0.053234878	0.00014337851
-0.34498212	1.8641144	-0.10964131	0.41017477	0.43760109	0.017087334	0.00014337851
1.2035711	-0.25008936	0.35413435	0.23027736	-0.29088198	0.24423507	0.00014337851
-0.7743115	-6.8542648	0.75021575	0.41283303	0.34146121	0.041936312	0.00014337851
4.3973541	-3.4325562	0.4659264	0.55286359	0.23992781	-0.10810999	0.00014337851
3.6031378	2.2925396	0.1316332	-0.40510276	0.43675021	-0.035210795	0.00014337851
1.6372548	2.2787695	0.19852571	0.25916667	-0.68416468	-0.22578937	0.00014337851
-0.1984635	1.9653609	0.49751382	0.77177928	0.53384172	0.080374786	0.00014337851
0.1511395	1.6385809	-0.62110664	-0.62043726	-0.33763884	0.20348337	0.00014337851
7.7128694	0.36006338	-0.093823862	0.014300907	0.45853155	-0.21621715	0.00014337851
9.0116089	-5.7657659	0.27056505	-0.032109925	0.060477665	0.072728633	0.00014337851
0.50413722	1.6401727	-0.60524103	0.10866107	-0.43013577	-0.088608309	0.00014337851
-3.7532316	-2.6054389	-1.3786924	-0.33419979	-0.2361531	-0.17707374	0.00014337851
-7.978169	4.2795986	-3.2043219	-0.29777763	-0.048662438	-0.11844394	0.00014337851
-7.5346039	-2.8749012	1.2280047	0.28744601	-0.33042067	-0.10522796	0.00014337851
1.7738002	-5.8323353	-0.68500443	0.51430691	0.30234374	-0.24838729	0.00014337851
-4.9061421	10.494794	4.6423594	-0.12929515	-0.038000399	0.0040054422	0.00014337851
-1.6786329	-2.5035549	-0.69162518	0.75615347	-0.034071013	-0.045225396	0.00014337851
2.645354	1.2323712	0.26862538	0.067731694	0.57715812	-0.16337463	0.00014337851
-4.0699285	-3.6306511	-0.34216824	0.45594385	0.052954203	0.1951036	0.00014337851
-0.16340401	-2.9632917	0.37145923	0.071752486	0.24765127	0.427195	0.00014337851
-5.9772722	10.752372	1.535154	-0.24450462	0.021679685	0.019862047	0.00014337851
-4.5158757	-3.6143833	-0.20430129	0.54040227	-0.1668621	-0.056989733	0.00014337851
1.0068367	-2.7505765	0.027426638	0.029985204	-0.58887119	-0.05538911	0.00014337851
1.6354917	4.0042052	-0.071279763	-0.55744958	-0.077371257	-0.28725829	0.00014337851
1.0150343	2.3049448	-0.2818522	0.063025117	-0.064864663	0.13586668	0.00014337851
4.384463	0.44960432	-1.9428176	-0.051559104	-0.11528059	-0.17670547	0.00014337851
0.15804612	-8.4676324	-1.4801685	-0.022713214	-0.24527094	0.075492541	0.00014337851
-0.14552465	-2.0856929	0.45024616	-0.21253352	-0.049633823	0.071807518	0.00014337851
-0.57002714	4.3734133	-0.83909415	0.081470834	-0.47866173	0.16985943	0.00014337851
4.8626307	-1.9043372	0.054198773	-0.15541735	0.75497127	0.015373172	0.00014337851
-8.1763916	1.4488803	1.0725522	-0.2678716	0.099404666	-0.0093072189	0.00014337851
3.5661551	4.228596	0.10872516	-0.31917147	0.40794111	-0.1189766	0.00014337851
2.9000341	-3.6360753	0.087524568	0.44005987	0.079285198	-0.029537826	0.00014337851
15.037475	-2.2671295	13.866407	-0.060560973	0.12102364	-0.1317204	0.00014337851
3.0343191	-5.7908313	0.45687856	0.33128643	-0.30210286	0.15016942	0.00014337851
-3.7821905	-0.62250337	0.5717129	-0.13568957	-0.39007718	0.025744408	0.00014337851
-1.7816558	1.6838233	0.025317643	0.58622577	-0.77216915	0.34164414	0.00014337851
0.63728604	-2.1426298	0.9287888	-0.4248686	0.44681046	0.24522462	0.00014337851
3.9685031	-1.968802	-0.68359284	0.12101437	0.24056291	0.074120688	0.00014337851
-2.0872561	-1.3532476	-0.16601386	0.73230547	0.31290356	-0.017382993	0.00014337851
7.0394708	-4.9288491	-0.79874777	-0.27081362	0.31000957	-0.045488393	0.00014337851
-1.4502655	3.8172394	0.97662658	-0.55182889	0.18977654	0.12938989	0.00014337851
-0.39029767	-2.2134765	1.0312157	0.073552568	-0.3892855	0.014445414	0.00014337851
5.0108887	-6.6025576	1.2928403	0.26493993	0.13093425	-0.12558214	0.00014337851
0.16539703	0.1448277	-0.29373936	0.14372665	-0.59753653	0.44745475	0.00014337851
-2.4177196	-4.1233891	0.50482682	0.61596763	-0.16986557	-0.11242629	0.00014337851
0.62897684	-0.76113708	-0.17960995	-0.018851575	-0.65910007	0.1160636	0.00014337851
0.80933349	0.080744148	0.12248508	-0.21205462	0.46607968	0.20680359	0.00014337851
-2.2030071	0.38694464	0.051909583	-0.22085305	-0.79758346	-0.098274337	0.00014337851
1.823642	4.6918279	-0.45399254	-0.25197556	0.26665562	0.21786275	0.00014337851
1.0443939	-4.2891335	0.051633069	0.05359699	0.14056498	-0.14690375	0.00014337851
1.0955781	2.329243	-0.63926592	-0.40849785	0.35012562	-0.2587662	0.00014337851
2.9172276	11.428796	-2.5435534	-0.24186787	-0.048674676	0.0021192469	0.00014337851
-4.7184442	-2.579329	-0.1436919	-0.30258456	-0.50154438	-0.18522361	0.00014337851
15.575151	9.0712953	9.6184719	-0.1128337	0.22052386	-0.022364851	0.00014337851
-1.2228024	-2.9831811	0.536369	0.059214569	0.20865372	-0.33317217	0.00014337851
4.102978	-5.0853368	-1.0512704	0.32482909	-0.074715678	-0.1561437	0.00014337851
-5.664515	1.1529521	0.4348253	0.067198047	-0.13772606	0.17900686	0.00014337851
-1.7755773	-8.2143513	-1.6180485	0.28100026	-0.25031106	-0.046957866	0.00014337851
1.523212	4.2047902	-0.29826696	-0.59871398	0.023655038	0.38911158	0.00014337851
3.0464473	-1.3840163	0.80297716	-0.057010465	0.31368235	0.10091841	0.00014337851
-2.3182685	0.73672304	0.28256271	-0.85345024	-0.35380211	0.084152341	0.00014337851
1.2182414	3.118657	-0.37241758	-0.03002263	-0.08601888	-0.1142591	0.00014337851
6.7651464	2.173367	0.74258376	0.10437097	0.39637552	0.081982981	0.00014337851
0.92401245	-0.25808371	0.67455276	-0.29613985	-0.70727894	-0.049169964	0.00014337851
0.22218658	3.1000365	0.60457867	-0.20843469	0.28695141	-0.31716547	0.00014337851
3.3220599	-0.51605438	0.35336501	-0.61930085	0.099237666	0.081873133	0.00014337851
-0.65097324	7.4151026	-0.22479803	-0.38559385	-0.21825547	-0.16753254	0.00014337851
3.5132975	-3.3806443	1.2785746	0.40980315	0.025082473	0.1549546	0.00014337851
-1.9511446	0.26059293	0.19789658	0.0034724073	-0.20295235	-0.048050673	0.00014337851
-0.49507923	-4.5900664	-0.67366068	0.54118885	-0.22164861	0.043100439	0.00014337851
2.7066693	-2.3850993	0.8506396	0.27895564	0.36429108	0.2907353	0.00014337851
-1.6835748	-3.6320717	-0.14964957	0.2300824	-0.37683517	-0.12802825	0.00014337851
2.4527245	-0.7496928	0.10447444	0.2741197	0.25246271	0.17764449	0.00014337851
-4.3504801	-1.433253	-0.19925917	0.051878293	-0.092294162	-0.078751979	0.00014337851
2.2077138	-4.2466742	-0.2941533	0.0091815568	0.055082491	0.0042423567	0.00014337851
3.9226392	-0.30415971	-0.65863185	0.7100902	0.00519097	-0.34904034	0.00014337851
-5.0852138	0.20160858	0.066856331	-0.1050084	-0.42530861	-0.14698502	0.00014337851
-0.64579531	-7.4722725	-0.83350069	0.12375386	-0.012803732	-0.039604058	0.00014337851
6.3137475	-5.9368441	-1.1942957	0.28879379	0.31398998	0.069863652	0.00014337851
-0.90356738	-2.3976563	-0.36510276	-0.032579607	-0.45415773	0.077543444	0.00014337851
3.7544271	-1.2627452	0.4902502	0.059916665	0.43897273	-0.10558637	0.00014337851
7.7787689	4.7083966	-0.87084305	-0.22038367	-0.31798394	-0.028652884	0.00014337851
-4.1958459	2.5464601	-0.36850255	0.05206126	-0.36656149	0.066918837	0.00014337851
5.4159887	3.3398461	1.365739	-0.5434167	0.02668447	0.14976646	0.00014337851
-4.9660963	-2.7158697	-0.77026087	0.35743777	0.046042326	-0.0094824129	0.00014337851
-4.1921104	-1.077537	0.044125724	0.20324632	0.035860508	0.15383225	0.00014337851
-2.5172357	-0.91386612	-0.54548953	-0.086652884	-0.60060483	-0.26341793	0.00014337851
-1.4479891	1.30553	-0.037788929	0.24219065	-0.4792087	-0.19517266	0.00014337851
-4.972387	-2.327896	0.43923292	-0.21595487	-0.075585027	0.010789127	0.00014337851
7.5283293	-0.86977406	0.33768257	0.26604751	0.31292347	-0.038819932	0.00014337851
-8.2735455	-3.7946543	2.3668109	-0.32139291	-0.042857206	-0.035099449	0.00014337851
3.562125	-0.9651471	-0.41444459	0.3535621	0.01154632	0.19472633	0.00014337851
-3.4757505	-7.6625588	-1.3626839	0.17648146	-0.017094044	0.022105533	0.00014337851
1.5220649	-4.549832	-0.033276776	0.42655065	0.39029117	-0.31438995	0.00014337851
-4.8477084	-0.47818072	-0.055456138	0.28306813	-0.15938675	-0.038159513	0.00014337851
6.9758322	1.9959277	0.39088765	0.0354753	0.39015486	-0.036471371	0.00014337851
3.0956748	-4.7330221	0.67947128	0.45396543	0.34845316	-0.022702972	0.00014337851
6.8194189	9.0168961	-0.97059409	-0.34637652	0.11222402	-0.076827171	0.00014337851
3.5693432	-2.3256151	0.53119811	0.006447269	0.52970233	0.12422948	0.00014337851
-3.4631945	-3.8316376	0.35944535	0.014479851	0.12606212	-0.099394101	0.00014337851
11.564462	24.964983	13.374204	-0.07050093	0.086218177	-0.0021325097	0.00014337851
1.924703	-4.0385703	0.55083379	0.015131999	-0.15298816	0.11947567	0.00014337851
-4.2098598	-4.3486887	-0.31242388	0.49374476	0.16988494	-0.12872464	0.00014337851
0.20509277	-8.2970491	0.15956237	0.34654502	0.089352641	0.25288686	0.00014337851
-1.8678006	-5.537544	-1.0658273	0.22329261	0.024437324	-0.10904569	0.00014337851
-4.0955222	-2.765738	0.38664663	0.047430773	-0.37572569	-0.055452556	0.00014337851
-5.3331726	-5.5026655	-0.57147112	0.5503365	-0.019202383	0.051513154	0.00014337851
3.8831507	1.3460028	-0.57305834	0.10425268	0.38413184	-0.012029082	0.00014337851
-3.7403074	5.1036861	0.24649339	-0.48939117	0.23881644	-0.025495226	0.00014337851
-4.2342603	-2.2326088	0.55796879	0.27014685	-0.63719705	0.13690765	0.00014337851
-0.82405869	7.2287433	-0.44654544	-0.16222647	-0.15767893	0.015089432	0.00014337851
-3.0674218	-3.7568553	-0.19251197	0.32910202	-0.13763779	-0.20906989	0.00014337851
0.063395528	-13.578863	4.1231051	0.23157011	-0.084002679	-0.049464484	0.00014337851
-4.510097	5.82654	-1.6446819	-0.024376661	0.0098635956	-0.021438052	0.00014337851
-3.4946066	1.3600638	-0.48126348	-0.63258966	-0.38009486	0.090501783	0.00014337851
0.15783015	-1.0359773	0.38612098	0.18186248	-0.43330908	0.17372575	0.00014337851
-1.7935707	1.1244926	-0.35817087	0.37124012	-0.20305309	-0.12521752	0.00014337851
-2.6763564	-3.2749682	-0.36659542	0.28796629	-0.44927355	0.1541872	0.00014337851
9.6865364	-1.3399815	1.3659055	0.056560115	0.28202199	-0.0014835136	0.00014337851
0.037362822	-0.57798929	-0.27960202	-0.046467274	0.37585123	0.12645968	0.00014337851
3.8079644	-2.7391822	1.5593526	0.34583597	0.25397279	-0.1685098	0.00014337851
1.3650558	2.2668679	-0.350768	-0.62771861	0.13349408	-0.067645343	0.00014337851
-3.1994478	-2.7899821	1.5648561	-0.25327138	-0.52155836	-0.21200722	0.00014337851
-0.49773028	-2.7116665	0.61933163	0.66446614	-0.17070054	-0.059204979	0.00014337851
-3.9085323	-3.1893733	-0.53617455	0.57066702	-0.38910195	0.076183881	0.00014337851
8.3627584	-0.40045967	-2.5326783	-0.2748749	0.071783418	0.12957221	0.00014337851
-4.4225277	1.8301575	0.38281275	0.078572825	-0.66483753	-0.058582766	0.00014337851
2.8656812	6.6761565	0.93829405	-0.066093135	0.17295204	-0.038569576	0.00014337851
2.9714469	-2.158773	-0.64729976	0.16032781	-0.18892068	-0.22732458	0.00014337851
-2.2954464	-5.6517731	-0.14423578	0.21101794	-0.18584423	0.022050571	0.00014337851
-1.3478921	-2.2839691	-0.40999452	-0.23978944	-0.45923616	0.068352831	0.00014337851
0.15668514	1.2210551	-0.42766303	0.3647543	0.67949998	-0.21962828	0.00014337851
-1.7365352	-2.1031711	0.36229432	0.24731137	0.53601741	0.22165024	0.00014337851
3.3068038	0.24907853	-0.748995	-0.57721394	0.026928064	0.088976872	0.00014337851
2.6328606	-2.4364851	0.5071227	0.32024028	0.2800945	0.011810851	0.00014337851
-2.3000648	1.8027258	-0.75005459	-0.35265121	-0.24909098	-0.013400086	0.00014337851
